path,file_id,fault_id,condition_id,opening_id,parse_ok,issue_type,missing_columns,read_error,duration_s,fs_hz,n_samples,preview_rows,missing_combo
tmp_demo_data\fault0-condition1\fault0-condition1-1.csv,fault0-condition1/fault0-condition1-1.csv,0,1,1,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault0-condition1\fault0-condition1-2.csv,fault0-condition1/fault0-condition1-2.csv,0,1,2,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault0-condition2\fault0-condition2-1.csv,fault0-condition2/fault0-condition2-1.csv,0,2,1,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault0-condition2\fault0-condition2-2.csv,fault0-condition2/fault0-condition2-2.csv,0,2,2,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault1-condition1\fault1-condition1-1.csv,fault1-condition1/fault1-condition1-1.csv,1,1,1,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault1-condition1\fault1-condition1-2.csv,fault1-condition1/fault1-condition1-2.csv,1,1,2,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault1-condition2\fault1-condition2-1.csv,fault1-condition2/fault1-condition2-1.csv,1,2,1,True,ok,,,0.0399,10000.0,400,128,
tmp_demo_data\fault1-condition2\fault1-condition2-2.csv,fault1-condition2/fault1-condition2-2.csv,1,2,2,True,ok,,,0.0399,10000.0,400,128,
,Fault0/Fault0-condition1/Fault0-condition1-3.csv,0,1,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening3
,Fault0/Fault0-condition1/Fault0-condition1-4.csv,0,1,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening4
,Fault0/Fault0-condition1/Fault0-condition1-5.csv,0,1,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening5
,Fault0/Fault0-condition1/Fault0-condition1-6.csv,0,1,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening6
,Fault0/Fault0-condition1/Fault0-condition1-7.csv,0,1,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening7
,Fault0/Fault0-condition1/Fault0-condition1-8.csv,0,1,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening8
,Fault0/Fault0-condition1/Fault0-condition1-9.csv,0,1,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening9
,Fault0/Fault0-condition1/Fault0-condition1-10.csv,0,1,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening10
,Fault0/Fault0-condition1/Fault0-condition1-11.csv,0,1,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening11
,Fault0/Fault0-condition1/Fault0-condition1-12.csv,0,1,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening12
,Fault0/Fault0-condition1/Fault0-condition1-13.csv,0,1,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening13
,Fault0/Fault0-condition1/Fault0-condition1-14.csv,0,1,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening14
,Fault0/Fault0-condition1/Fault0-condition1-15.csv,0,1,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening15
,Fault0/Fault0-condition1/Fault0-condition1-16.csv,0,1,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening16
,Fault0/Fault0-condition1/Fault0-condition1-17.csv,0,1,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening17
,Fault0/Fault0-condition1/Fault0-condition1-18.csv,0,1,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening18
,Fault0/Fault0-condition1/Fault0-condition1-19.csv,0,1,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening19
,Fault0/Fault0-condition1/Fault0-condition1-20.csv,0,1,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition1-opening20
,Fault0/Fault0-condition2/Fault0-condition2-3.csv,0,2,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening3
,Fault0/Fault0-condition2/Fault0-condition2-4.csv,0,2,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening4
,Fault0/Fault0-condition2/Fault0-condition2-5.csv,0,2,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening5
,Fault0/Fault0-condition2/Fault0-condition2-6.csv,0,2,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening6
,Fault0/Fault0-condition2/Fault0-condition2-7.csv,0,2,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening7
,Fault0/Fault0-condition2/Fault0-condition2-8.csv,0,2,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening8
,Fault0/Fault0-condition2/Fault0-condition2-9.csv,0,2,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening9
,Fault0/Fault0-condition2/Fault0-condition2-10.csv,0,2,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening10
,Fault0/Fault0-condition2/Fault0-condition2-11.csv,0,2,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening11
,Fault0/Fault0-condition2/Fault0-condition2-12.csv,0,2,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening12
,Fault0/Fault0-condition2/Fault0-condition2-13.csv,0,2,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening13
,Fault0/Fault0-condition2/Fault0-condition2-14.csv,0,2,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening14
,Fault0/Fault0-condition2/Fault0-condition2-15.csv,0,2,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening15
,Fault0/Fault0-condition2/Fault0-condition2-16.csv,0,2,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening16
,Fault0/Fault0-condition2/Fault0-condition2-17.csv,0,2,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening17
,Fault0/Fault0-condition2/Fault0-condition2-18.csv,0,2,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening18
,Fault0/Fault0-condition2/Fault0-condition2-19.csv,0,2,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening19
,Fault0/Fault0-condition2/Fault0-condition2-20.csv,0,2,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition2-opening20
,Fault0/Fault0-condition3/Fault0-condition3-1.csv,0,3,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening1
,Fault0/Fault0-condition3/Fault0-condition3-2.csv,0,3,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening2
,Fault0/Fault0-condition3/Fault0-condition3-3.csv,0,3,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening3
,Fault0/Fault0-condition3/Fault0-condition3-4.csv,0,3,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening4
,Fault0/Fault0-condition3/Fault0-condition3-5.csv,0,3,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening5
,Fault0/Fault0-condition3/Fault0-condition3-6.csv,0,3,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening6
,Fault0/Fault0-condition3/Fault0-condition3-7.csv,0,3,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening7
,Fault0/Fault0-condition3/Fault0-condition3-8.csv,0,3,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening8
,Fault0/Fault0-condition3/Fault0-condition3-9.csv,0,3,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening9
,Fault0/Fault0-condition3/Fault0-condition3-10.csv,0,3,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening10
,Fault0/Fault0-condition3/Fault0-condition3-11.csv,0,3,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening11
,Fault0/Fault0-condition3/Fault0-condition3-12.csv,0,3,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening12
,Fault0/Fault0-condition3/Fault0-condition3-13.csv,0,3,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening13
,Fault0/Fault0-condition3/Fault0-condition3-14.csv,0,3,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening14
,Fault0/Fault0-condition3/Fault0-condition3-15.csv,0,3,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening15
,Fault0/Fault0-condition3/Fault0-condition3-16.csv,0,3,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening16
,Fault0/Fault0-condition3/Fault0-condition3-17.csv,0,3,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening17
,Fault0/Fault0-condition3/Fault0-condition3-18.csv,0,3,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening18
,Fault0/Fault0-condition3/Fault0-condition3-19.csv,0,3,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening19
,Fault0/Fault0-condition3/Fault0-condition3-20.csv,0,3,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition3-opening20
,Fault0/Fault0-condition4/Fault0-condition4-1.csv,0,4,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening1
,Fault0/Fault0-condition4/Fault0-condition4-2.csv,0,4,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening2
,Fault0/Fault0-condition4/Fault0-condition4-3.csv,0,4,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening3
,Fault0/Fault0-condition4/Fault0-condition4-4.csv,0,4,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening4
,Fault0/Fault0-condition4/Fault0-condition4-5.csv,0,4,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening5
,Fault0/Fault0-condition4/Fault0-condition4-6.csv,0,4,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening6
,Fault0/Fault0-condition4/Fault0-condition4-7.csv,0,4,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening7
,Fault0/Fault0-condition4/Fault0-condition4-8.csv,0,4,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening8
,Fault0/Fault0-condition4/Fault0-condition4-9.csv,0,4,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening9
,Fault0/Fault0-condition4/Fault0-condition4-10.csv,0,4,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening10
,Fault0/Fault0-condition4/Fault0-condition4-11.csv,0,4,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening11
,Fault0/Fault0-condition4/Fault0-condition4-12.csv,0,4,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening12
,Fault0/Fault0-condition4/Fault0-condition4-13.csv,0,4,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening13
,Fault0/Fault0-condition4/Fault0-condition4-14.csv,0,4,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening14
,Fault0/Fault0-condition4/Fault0-condition4-15.csv,0,4,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening15
,Fault0/Fault0-condition4/Fault0-condition4-16.csv,0,4,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening16
,Fault0/Fault0-condition4/Fault0-condition4-17.csv,0,4,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening17
,Fault0/Fault0-condition4/Fault0-condition4-18.csv,0,4,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening18
,Fault0/Fault0-condition4/Fault0-condition4-19.csv,0,4,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening19
,Fault0/Fault0-condition4/Fault0-condition4-20.csv,0,4,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition4-opening20
,Fault0/Fault0-condition5/Fault0-condition5-1.csv,0,5,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening1
,Fault0/Fault0-condition5/Fault0-condition5-2.csv,0,5,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening2
,Fault0/Fault0-condition5/Fault0-condition5-3.csv,0,5,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening3
,Fault0/Fault0-condition5/Fault0-condition5-4.csv,0,5,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening4
,Fault0/Fault0-condition5/Fault0-condition5-5.csv,0,5,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening5
,Fault0/Fault0-condition5/Fault0-condition5-6.csv,0,5,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening6
,Fault0/Fault0-condition5/Fault0-condition5-7.csv,0,5,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening7
,Fault0/Fault0-condition5/Fault0-condition5-8.csv,0,5,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening8
,Fault0/Fault0-condition5/Fault0-condition5-9.csv,0,5,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening9
,Fault0/Fault0-condition5/Fault0-condition5-10.csv,0,5,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening10
,Fault0/Fault0-condition5/Fault0-condition5-11.csv,0,5,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening11
,Fault0/Fault0-condition5/Fault0-condition5-12.csv,0,5,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening12
,Fault0/Fault0-condition5/Fault0-condition5-13.csv,0,5,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening13
,Fault0/Fault0-condition5/Fault0-condition5-14.csv,0,5,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening14
,Fault0/Fault0-condition5/Fault0-condition5-15.csv,0,5,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening15
,Fault0/Fault0-condition5/Fault0-condition5-16.csv,0,5,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening16
,Fault0/Fault0-condition5/Fault0-condition5-17.csv,0,5,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening17
,Fault0/Fault0-condition5/Fault0-condition5-18.csv,0,5,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening18
,Fault0/Fault0-condition5/Fault0-condition5-19.csv,0,5,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening19
,Fault0/Fault0-condition5/Fault0-condition5-20.csv,0,5,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition5-opening20
,Fault0/Fault0-condition6/Fault0-condition6-1.csv,0,6,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening1
,Fault0/Fault0-condition6/Fault0-condition6-2.csv,0,6,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening2
,Fault0/Fault0-condition6/Fault0-condition6-3.csv,0,6,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening3
,Fault0/Fault0-condition6/Fault0-condition6-4.csv,0,6,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening4
,Fault0/Fault0-condition6/Fault0-condition6-5.csv,0,6,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening5
,Fault0/Fault0-condition6/Fault0-condition6-6.csv,0,6,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening6
,Fault0/Fault0-condition6/Fault0-condition6-7.csv,0,6,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening7
,Fault0/Fault0-condition6/Fault0-condition6-8.csv,0,6,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening8
,Fault0/Fault0-condition6/Fault0-condition6-9.csv,0,6,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening9
,Fault0/Fault0-condition6/Fault0-condition6-10.csv,0,6,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening10
,Fault0/Fault0-condition6/Fault0-condition6-11.csv,0,6,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening11
,Fault0/Fault0-condition6/Fault0-condition6-12.csv,0,6,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening12
,Fault0/Fault0-condition6/Fault0-condition6-13.csv,0,6,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening13
,Fault0/Fault0-condition6/Fault0-condition6-14.csv,0,6,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening14
,Fault0/Fault0-condition6/Fault0-condition6-15.csv,0,6,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening15
,Fault0/Fault0-condition6/Fault0-condition6-16.csv,0,6,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening16
,Fault0/Fault0-condition6/Fault0-condition6-17.csv,0,6,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening17
,Fault0/Fault0-condition6/Fault0-condition6-18.csv,0,6,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening18
,Fault0/Fault0-condition6/Fault0-condition6-19.csv,0,6,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening19
,Fault0/Fault0-condition6/Fault0-condition6-20.csv,0,6,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition6-opening20
,Fault0/Fault0-condition7/Fault0-condition7-1.csv,0,7,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening1
,Fault0/Fault0-condition7/Fault0-condition7-2.csv,0,7,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening2
,Fault0/Fault0-condition7/Fault0-condition7-3.csv,0,7,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening3
,Fault0/Fault0-condition7/Fault0-condition7-4.csv,0,7,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening4
,Fault0/Fault0-condition7/Fault0-condition7-5.csv,0,7,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening5
,Fault0/Fault0-condition7/Fault0-condition7-6.csv,0,7,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening6
,Fault0/Fault0-condition7/Fault0-condition7-7.csv,0,7,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening7
,Fault0/Fault0-condition7/Fault0-condition7-8.csv,0,7,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening8
,Fault0/Fault0-condition7/Fault0-condition7-9.csv,0,7,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening9
,Fault0/Fault0-condition7/Fault0-condition7-10.csv,0,7,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening10
,Fault0/Fault0-condition7/Fault0-condition7-11.csv,0,7,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening11
,Fault0/Fault0-condition7/Fault0-condition7-12.csv,0,7,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening12
,Fault0/Fault0-condition7/Fault0-condition7-13.csv,0,7,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening13
,Fault0/Fault0-condition7/Fault0-condition7-14.csv,0,7,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening14
,Fault0/Fault0-condition7/Fault0-condition7-15.csv,0,7,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening15
,Fault0/Fault0-condition7/Fault0-condition7-16.csv,0,7,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening16
,Fault0/Fault0-condition7/Fault0-condition7-17.csv,0,7,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening17
,Fault0/Fault0-condition7/Fault0-condition7-18.csv,0,7,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening18
,Fault0/Fault0-condition7/Fault0-condition7-19.csv,0,7,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening19
,Fault0/Fault0-condition7/Fault0-condition7-20.csv,0,7,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition7-opening20
,Fault0/Fault0-condition8/Fault0-condition8-1.csv,0,8,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening1
,Fault0/Fault0-condition8/Fault0-condition8-2.csv,0,8,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening2
,Fault0/Fault0-condition8/Fault0-condition8-3.csv,0,8,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening3
,Fault0/Fault0-condition8/Fault0-condition8-4.csv,0,8,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening4
,Fault0/Fault0-condition8/Fault0-condition8-5.csv,0,8,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening5
,Fault0/Fault0-condition8/Fault0-condition8-6.csv,0,8,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening6
,Fault0/Fault0-condition8/Fault0-condition8-7.csv,0,8,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening7
,Fault0/Fault0-condition8/Fault0-condition8-8.csv,0,8,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening8
,Fault0/Fault0-condition8/Fault0-condition8-9.csv,0,8,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening9
,Fault0/Fault0-condition8/Fault0-condition8-10.csv,0,8,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening10
,Fault0/Fault0-condition8/Fault0-condition8-11.csv,0,8,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening11
,Fault0/Fault0-condition8/Fault0-condition8-12.csv,0,8,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening12
,Fault0/Fault0-condition8/Fault0-condition8-13.csv,0,8,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening13
,Fault0/Fault0-condition8/Fault0-condition8-14.csv,0,8,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening14
,Fault0/Fault0-condition8/Fault0-condition8-15.csv,0,8,15,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening15
,Fault0/Fault0-condition8/Fault0-condition8-16.csv,0,8,16,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening16
,Fault0/Fault0-condition8/Fault0-condition8-17.csv,0,8,17,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening17
,Fault0/Fault0-condition8/Fault0-condition8-18.csv,0,8,18,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening18
,Fault0/Fault0-condition8/Fault0-condition8-19.csv,0,8,19,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening19
,Fault0/Fault0-condition8/Fault0-condition8-20.csv,0,8,20,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition8-opening20
,Fault0/Fault0-condition9/Fault0-condition9-1.csv,0,9,1,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening1
,Fault0/Fault0-condition9/Fault0-condition9-2.csv,0,9,2,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening2
,Fault0/Fault0-condition9/Fault0-condition9-3.csv,0,9,3,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening3
,Fault0/Fault0-condition9/Fault0-condition9-4.csv,0,9,4,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening4
,Fault0/Fault0-condition9/Fault0-condition9-5.csv,0,9,5,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening5
,Fault0/Fault0-condition9/Fault0-condition9-6.csv,0,9,6,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening6
,Fault0/Fault0-condition9/Fault0-condition9-7.csv,0,9,7,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening7
,Fault0/Fault0-condition9/Fault0-condition9-8.csv,0,9,8,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening8
,Fault0/Fault0-condition9/Fault0-condition9-9.csv,0,9,9,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening9
,Fault0/Fault0-condition9/Fault0-condition9-10.csv,0,9,10,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening10
,Fault0/Fault0-condition9/Fault0-condition9-11.csv,0,9,11,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening11
,Fault0/Fault0-condition9/Fault0-condition9-12.csv,0,9,12,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening12
,Fault0/Fault0-condition9/Fault0-condition9-13.csv,0,9,13,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening13
,Fault0/Fault0-condition9/Fault0-condition9-14.csv,0,9,14,False,missing_expected_sample,,missing_expected_sample,200.0,,0,0,Fault0-condition9-opening14
